schema_version,study_name,run_id,tier,run_mode,policy_tag,method_variant,attention_enabled,attention_mode,attention_strength,attention_weight_summary,attention_pair_id,attention_pair_complete,split_id,seed,data_seed,data_seed_test,trace_id,trace_hash,manifest_hash,settings_hash,checkpoint_load_status,checkpoint_path,checkpoint_hash,checkpoint_required,checkpoint_intentional_mismatch,pricing,hgs_reopt_time,hgs_final_time,menu_k,max_candidates,filter_mode,effective_policy,menu_selection_solver_effective,solver_fallback_reason,exact_enumerated_menu_count,relative_optimality_gap,menu_overlap_rate,menu_build_time,acceptance_rate,optout_rate,home_share,meeting_point_uptake_rate,count_opted_out,count_accepted_home,count_accepted_meeting_point,charge_revenue,discount_cost,net_price_revenue,net_objective_proxy,service_time_total,uptake_regime,diagnostic,comparison_role,cost_bound,placeholder_only,status,execution_status,git_commit,git_dirty,git_status_summary
normalized-row-v1,smoke_attention_dspo,smoke_attention_dspo-20260611T105742Z-80ab59ee,smoke,smoke,DSPO_original,DSPO_original,False,deterministic,1.0,"{'attention_weight_min': 0.018415381442780692, 'attention_weight_max': 0.018415381442780692, 'attention_weight_mean': 0.018415381442780692, 'attention_score_delta_total': 0.0}",attnpair-08e54cd8292d0b3f,True,smoke_attention_rc_medium_seed0,111,0,1,trace-19ac7e87e11019,tracehash-19ac7e87e11019f44439f4723270bc7f,80ab59ee50c6bb8ddb8fcfac46f89c14206cc47fef5a6a08117d1a51cbc35933,settings-8df8c2d80a0ce412,not_requested,,,False,False,True,0.05,0.05,3,6,chance_constraint,risk_adjusted_expected_profit,heuristic,,0.0,,,0.0035418998450040817,1.0,0.0,1.0,0.0,0,1,0,5.0,0.0,5.0,-595.0,600.0,medium,False,method,False,False,completed,completed,cdb1bf8d21368e9ac8b4c73610b62114db67f1dd,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  M .planning/STATE.md;  M artifacts/work2_robust_menu/ARTIFACT_STATUS.json;  M artifacts/work2_robust_menu/README.md;  M artifacts/work2_robust_menu/aggregates/policy_summary.csv.metadata.json;  M artifacts/work2_robust_menu/aggregates/policy_summary.json.metadata.json;  M artifacts/work2_robust_menu/aggregates/recommended_policy_ranking.json.metadata.json;  M artifacts/work2_robust_menu/figures/acceptance_optout.png.status.json;  M artifacts/work2_robust_menu/figures/eta_pruning.png.status.json;  M artifacts/work2_robust_menu/figures/exact_greedy_time.png.status.json;  M artifacts/work2_robust_menu/figures/home_only_share.png.status.json;  M artifacts/work2_robust_menu/figures/profit_gap.png.status.json;  M artifacts/work2_robust_menu/manuscript/CLAIM_GUARD.json;  M artifacts/work2_robust_menu/tables/exact_greedy.tex.metadata.json;  M artifacts/work2_robust_menu/tables/policy_summary.tex.metadata.json;  M artifacts/work2_robust_menu/tables/provenance_status.tex.metadata.json;  M artifacts/work2_robust_menu/tables/robust_filtering.tex.metadata.json;  M artifacts/work2_robust_menu/tables/uptake_regime.tex.metadata.json
normalized-row-v1,smoke_attention_dspo,smoke_attention_dspo-20260611T105742Z-80ab59ee,smoke,smoke,DSPO_attention,DSPO_attention,True,deterministic,1.0,"{'attention_weight_min': 0.018415381442780692, 'attention_weight_max': 0.018415381442780692, 'attention_weight_mean': 0.018415381442780692, 'attention_score_delta_total': -3.9759819601252038}",attnpair-08e54cd8292d0b3f,True,smoke_attention_rc_medium_seed0,111,0,1,trace-19ac7e87e11019,tracehash-19ac7e87e11019f44439f4723270bc7f,80ab59ee50c6bb8ddb8fcfac46f89c14206cc47fef5a6a08117d1a51cbc35933,settings-c658813fca72a0d9,not_requested,,,False,False,True,0.05,0.05,3,6,chance_constraint,risk_adjusted_expected_profit,heuristic,,0.0,,,0.0016602999530732632,1.0,0.0,1.0,0.0,0,1,0,5.0,0.0,5.0,-595.0,600.0,medium,False,method,False,False,completed,completed,cdb1bf8d21368e9ac8b4c73610b62114db67f1dd,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  M .planning/STATE.md;  M artifacts/work2_robust_menu/ARTIFACT_STATUS.json;  M artifacts/work2_robust_menu/README.md;  M artifacts/work2_robust_menu/aggregates/policy_summary.csv.metadata.json;  M artifacts/work2_robust_menu/aggregates/policy_summary.json.metadata.json;  M artifacts/work2_robust_menu/aggregates/recommended_policy_ranking.json.metadata.json;  M artifacts/work2_robust_menu/figures/acceptance_optout.png.status.json;  M artifacts/work2_robust_menu/figures/eta_pruning.png.status.json;  M artifacts/work2_robust_menu/figures/exact_greedy_time.png.status.json;  M artifacts/work2_robust_menu/figures/home_only_share.png.status.json;  M artifacts/work2_robust_menu/figures/profit_gap.png.status.json;  M artifacts/work2_robust_menu/manuscript/CLAIM_GUARD.json;  M artifacts/work2_robust_menu/tables/exact_greedy.tex.metadata.json;  M artifacts/work2_robust_menu/tables/policy_summary.tex.metadata.json;  M artifacts/work2_robust_menu/tables/provenance_status.tex.metadata.json;  M artifacts/work2_robust_menu/tables/robust_filtering.tex.metadata.json;  M artifacts/work2_robust_menu/tables/uptake_regime.tex.metadata.json
