schema_version,study_id,study_name,manifest_path,run_id,tier,run_mode,policy_tag,candidate_id,method,method_family,product_mode,time_window_mode,menu_mode,pricing_mode,method_variant,outside_option_util,attention_enabled,attention_mode,attention_strength,attention_weight_summary,attention_pair_id,attention_pair_complete,split_id,seed,data_seed,data_seed_test,trace_id,trace_hash,manifest_hash,settings_hash,checkpoint_load_status,checkpoint_path,checkpoint_hash,checkpoint_required,checkpoint_intentional_mismatch,pricing,hgs_reopt_time,hgs_final_time,menu_k,max_candidates,solver_candidate_count,filter_mode,effective_policy,menu_selection_solver_effective,solver_fallback_reason,exact_enumerated_menu_count,relative_optimality_gap,menu_overlap_rate,menu_build_time,menu_utilization,choice_entropy,accepted_count,served_count,served_rate,acceptance_rate,optout_rate,home_share,meeting_point_uptake_rate,count_opted_out,count_accepted_home,count_accepted_meeting_point,charge_revenue,discount_cost,net_price_revenue,net_profit,operational_cost,total_cost,net_objective_proxy,service_time_total,uptake_regime,diagnostic,comparison_role,cost_bound,placeholder_only,status,execution_status,error_type,error_message,git_commit,git_dirty,git_status_summary
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.05120386891550379, 'attention_weight_mean': 0.012800967228875948, 'attention_score_delta_total': 0.0}",attnpair-13220e93afbd610a,False,phase9_tractability_low_seed401_exact8,401,0,1,trace-dc40b62a466844,tracehash-dc40b62a466844da525110ed1ad65bc7,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-2959129f87c1b28f,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,8,2.2,interval_overlap,service_guarded_expected_profit,exact,,1.0,,,0.01780086001381278,0.03147331740934489,0.14933954700518529,4,4,0.8,0.8,0.2,0.8,0.0,1,4,0,20.0,0.0,20.0,-1424.2,1444.2,1444.2,-1424.2,1444.2,low,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.05800926950820347, 'attention_weight_mean': 0.014502317377050867, 'attention_score_delta_total': 0.0}",attnpair-3253dc89b2cbbded,False,phase9_tractability_low_seed401_fallback12,401,0,1,trace-03dfbd9f1cde5e,tracehash-03dfbd9f1cde5efc0398fb4ae2b00e02,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-e2ea5c536495b29b,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,12,2.6,interval_overlap,service_guarded_expected_profit,exact,,1.0,,,0.0028188999742269514,7.611697796994221e-05,0.0008377313850051512,3,3,0.6,0.6,0.4,0.6,0.0,2,3,0,15.0,0.0,15.0,-1398.6,1413.6,1413.6,-1398.6,1413.6,low,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.05800926950820347, 'attention_weight_mean': 0.014502317377050867, 'attention_score_delta_total': 0.0}",attnpair-1205da8c4aba1360,False,phase9_tractability_low_seed401_fallback16,401,0,1,trace-0103f77169ffe6,tracehash-0103f77169ffe674994e91acfd7ac3aa,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-1c9741e17670d34c,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,16,2.6,interval_overlap,service_guarded_expected_profit,exact,,1.0,,,0.002497540041804314,7.611697796994221e-05,0.0008377313850051512,3,3,0.6,0.6,0.4,0.6,0.0,2,3,0,15.0,0.0,15.0,-1398.6,1413.6,1413.6,-1398.6,1413.6,low,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.08570803919574954, 'attention_weight_mean': 0.021427009798937385, 'attention_score_delta_total': 0.0}",attnpair-4815c7f7e92b0860,False,phase9_tractability_low_seed402_exact8,402,1,0,trace-c54d56f280d8ca,tracehash-c54d56f280d8ca603b05510b8bdc83d1,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-ecf3104bd89cd56a,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,8,2.6,interval_overlap,service_guarded_expected_profit,exact,,4.2,,,0.004091580025851726,0.00826140168609657,0.052183046803623956,3,3,0.6,0.6,0.4,0.6,0.0,2,3,0,15.0,0.0,15.0,-1245.0,1260.0,1260.0,-1245.0,1260.0,low,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.10954255030654163, 'attention_weight_mean': 0.027385637576635407, 'attention_score_delta_total': 0.0}",attnpair-f3e3001e09563332,False,phase9_tractability_low_seed402_fallback12,402,1,0,trace-ea7da9466b384f,tracehash-ea7da9466b384f3b09077cd44908a64c,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-febf37c40a4f184e,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,12,3.0,interval_overlap,service_guarded_expected_profit,exact,,6.8,,,0.00494834017008543,0.00826140168609657,0.052183046803623956,3,3,0.6,0.6,0.4,0.6,0.0,2,3,0,15.0,0.0,15.0,-1245.0,1260.0,1260.0,-1245.0,1260.0,low,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.10954255030654163, 'attention_weight_mean': 0.027385637576635407, 'attention_score_delta_total': 0.0}",attnpair-45c718173c2bcd2a,False,phase9_tractability_low_seed402_fallback16,402,1,0,trace-98e238cd1a7fa3,tracehash-98e238cd1a7fa329000b8f743021687e,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-8bd6e1b8c665e633,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,16,3.0,interval_overlap,service_guarded_expected_profit,exact,,6.8,,,0.005347739998251199,0.00826140168609657,0.052183046803623956,3,3,0.6,0.6,0.4,0.6,0.0,2,3,0,15.0,0.0,15.0,-1245.0,1260.0,1260.0,-1245.0,1260.0,low,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.10648149968538742, 'attention_weight_mean': 0.026620374921346855, 'attention_score_delta_total': 0.0}",attnpair-42b635bd08f66309,False,phase9_tractability_medium_seed403_exact8,403,0,1,trace-2ef4ab5b827f72,tracehash-2ef4ab5b827f724bcfccb026a4b87fa2,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-4dc81710b58abede,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,8,2.2,interval_overlap,service_guarded_expected_profit,exact,,1.0,,,0.0019412798807024955,0.032673610408331166,0.16652956490274828,4,4,0.8,0.8,0.2,0.6,0.2,1,3,1,15.0,6.0,9.0,-1375.2,1384.2,1390.2,-1375.2,1384.2,medium,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.04846378933968233, 'attention_weight_mean': 0.012115947334920583, 'attention_score_delta_total': 0.0}",attnpair-2c1b509afe540058,False,phase9_tractability_medium_seed403_fallback12,403,0,1,trace-49b876dace8c0f,tracehash-49b876dace8c0f64b88a95aec0518575,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-801eae1fa8c701c1,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,12,2.6,interval_overlap,service_guarded_expected_profit,exact,,1.0,,,0.002769759949296713,9.010702812584093e-05,0.0010247527322946256,3,3,0.6,0.6,0.4,0.4,0.2,2,2,1,10.0,6.0,4.0,-809.6,813.6,819.6,-809.6,813.6,medium,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
normalized-row-v2,phase9_exact_greedy_tractability,phase9_exact_greedy_tractability,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\work2_coding\experiments\studies\phase9_exact_greedy_tractability.yaml,phase9_exact_greedy_tractability-20260616T032010Z-5bc184cd,formal,diagnostic,mainline_optimized_adaptive,aggregate,m+w+p__adaptive_window__optimized_menu__lambertw,DSPO,m+w+p,adaptive_window,optimized_menu,lambertw,DSPO_original,0.0,False,deterministic,1.0,"{'attention_weight_min': 8.75651076269652e-27, 'attention_weight_max': 0.04846378933968233, 'attention_weight_mean': 0.012115947334920583, 'attention_score_delta_total': 0.0}",attnpair-adb9edfd98bc80b2,False,phase9_tractability_medium_seed403_fallback16,403,0,1,trace-d9a9e76aaaf50d,tracehash-d9a9e76aaaf50d441592141c8689151a,5bc184cd319e43433231807f7754103ff66244000a90589930842aaf33afe08a,settings-85e4350eab5c3545,loaded,outputs/shared_training/work2_robust_menu/formal/supervised_ml.pt,d351dd62c3b2cdb008d6952cf81b1b041b64244aa20b82fab9f742b502b7acf4,True,False,True,0.1,0.1,3,16,2.6,interval_overlap,service_guarded_expected_profit,exact,,1.0,,,0.0028040800243616104,9.010702812584093e-05,0.0010247527322946256,3,3,0.6,0.6,0.4,0.4,0.2,2,2,1,10.0,6.0,4.0,-809.6,813.6,819.6,-809.6,813.6,medium,False,primary_method,False,False,completed,completed,,,5af441f01237037c06e36d392b8f1dd48b8b22e8,True,M .planning/PROJECT.md;  M .planning/REQUIREMENTS.md;  M .planning/ROADMAP.md;  D .planning/phases/01-repository-audit/01-PLAN.md;  D .planning/phases/01-repository-audit/01-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-CONTEXT.md;  D .planning/phases/02-service-product-contract/02-DISCUSSION-LOG.md;  D .planning/phases/02-service-product-contract/02-PLAN.md;  D .planning/phases/02-service-product-contract/02-REVIEW.md;  D .planning/phases/02-service-product-contract/02-SUMMARY.md;  D .planning/phases/02-service-product-contract/02-VERIFICATION.md;  D .planning/phases/03-mainline-comparison-contract/03-CONTEXT.md;  D .planning/phases/03-mainline-comparison-contract/03-DISCUSSION-LOG.md;  D .planning/phases/03-mainline-comparison-contract/03-PLAN.md;  D .planning/phases/03-mainline-comparison-contract/03-RESEARCH.md;  D .planning/phases/03-mainline-comparison-contract/03-SUMMARY.md;  D .planning/phases/03-mainline-comparison-contract/03-VERIFICATION.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-PLAN.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-01-SUMMARY.md;  D .planning/phases/04-mainline-artifact-pipeline-and-claim-guard/04-02-PLAN.md
