study_name,study_type,study_role,suite_name,suite_run_id,run_id,timestamp_utc,manifest_hash,code_version_marker,split_id,train_split,test_split,seed,trace_seed,variant_tag,variant_label,policy,menu_k,ablation_tag,is_reference,reference_tag,reference_policy,paired_reference_policy,paired_baseline_policy,checkpoint_path,checkpoint_reused,checkpoint_source,is_behavior_non_degenerate,episodes,served_customers,travel_time,travel_cost,service_cost,failure_cost,discount_cost,charge_revenue,total_cost,net_profit,home_pickup_count,average_menu_size,avg_meeting_point_count_per_menu,home_pickup_only_share,home_pickup_only_with_feasible_meeting_point_share,home_pickup_share,avg_walk_distance,avg_pickup_time_deviation,avg_in_vehicle_time,avg_chosen_predicted_cost,avg_chosen_price,avg_menu_build_time,avg_step_time,opt_out_rate,acceptance_rate,non_home_acceptance_rate,consumer_surplus,price_at_floor_fraction,price_at_ceil_fraction,mean_net_profit_gap_vs_reference,mean_total_cost_gap_vs_reference,net_profit_win_rate_vs_reference,net_profit_gap_ci95_half_width_vs_reference,mean_net_profit_gap_vs_baseline,mean_total_cost_gap_vs_baseline,net_profit_win_rate_vs_baseline,net_profit_gap_ci95_half_width_vs_baseline,avg_fn_pruning_rate,avg_fn_pruned_near,avg_fn_pruned_mid,avg_fn_pruned_far,avg_eta_mae,avg_ivt_mae,avg_displayed_eta_mae,avg_displayed_ivt_mae,avg_displayed_eta_bias,avg_displayed_ivt_bias,displayed_eta_p50,displayed_eta_p90,displayed_eta_p95,displayed_ivt_p50,displayed_ivt_p90,displayed_ivt_p95,exact_gap_logged_share,avg_exact_menu_value,avg_greedy_menu_value,avg_relative_optimality_gap,avg_menu_overlap_rate,avg_exact_build_time,avg_greedy_build_time,avg_exact_gap_candidate_count,eta_variant,label,fn_pruning_rate,displayed_eta_bias,displayed_eta_mae,selected_eta_mae,displayed_ivt_bias,displayed_ivt_mae,selected_ivt_mae,mean_net_profit_gap,fn_pruned_near,fn_pruned_mid,fn_pruned_far
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004901960784313745,0.001336898395721925,,,,,,,,,,,,,,,,,,,,,,3069.067877396941,3618.581408560276,3630.831408560276,2519.220273949206,3372.9597871899605,3372.9597871899605,,,,,,,,,deployed,deployed blended ETA,0.8839126559714797,2952.7772617326195,2952.7772617326195,255.360469520092,-2559.942772923288,2559.942772923288,186.31992906332016,-12.153466666666949,0.010695187165775402,0.13012477718360071,8.698306595365418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004456327985739768,0.001336898395721925,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2255.1865798532963,3343.559787189961,3372.9597871899605,,,,,,,,,heuristic,heuristic ETA,0.8573529411764708,0.0,0.0,0.0,-2103.514690421268,2103.514690421268,279.47989359498024,5.010133333333215,0.03475935828877005,0.1176470588235294,8.421122994652407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008467023172905541,0.0022281639928698753,,,,,,,,,,,,,,,,,,,,,,544.6329090267421,722.316281712055,727.4962817120555,2285.9465733468533,3372.9597871899605,3372.9597871899605,,,,,,,,,stronger,stronger calibrated ETA,0.8596702317290553,500.4010430509459,500.4010430509459,76.6081408560276,-2159.900060317715,2159.900060317715,279.47989359498024,-25.446266666666663,0.03475935828877005,0.11274509803921569,8.449197860962567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004901960784313745,0.00089126559714795,,,,,,,,,,,,,,,,,,,,,,2621.081408560276,3594.7814085602763,3612.018908560276,2243.333539247513,3304.845005258918,3372.9597871899605,,,,,,,,,oracle,oracle ETA filter proxy,0.8573529411764708,2447.8257749738254,2447.8257749738254,255.360469520092,-2047.1249958970839,2047.1249958970839,186.31992906332016,6.055099999999887,0.03475935828877005,0.1176470588235294,8.421122994652407
