acceptance_rate_mean,charge_revenue_mean,checkpoint_statuses,comparison_role,cost_bound,diagnostic,discount_cost_mean,filter_mode,home_share_mean,meeting_point_uptake_rate_mean,menu_build_time_mean,net_price_revenue_mean,optout_rate_mean,placeholder_only,policy_tag,rank_eligible,relative_optimality_gap_mean,row_count,service_time_total_mean,status,uptake_regimes
0.5602762207746301,148.33333333333334,not_requested,policy,False,False,90.8958185911643,hard,0.44648033126293996,0.11379588951169013,0.0023516810664240034,57.437514742169036,0.43972377922536987,False,full_display,True,,3,17129.600000000002,completed,low; medium; meeting_point_friendly
0.5670644933050316,138.33333333333334,not_requested,policy,False,False,100.8958185911643,hard,0.4447728516694034,0.12229164163562817,0.0025258660280666314,37.437514742169036,0.43293550669496844,False,hard_filter,True,,3,16691.8,completed,low; medium; meeting_point_friendly
0.4482758620689655,162.8973846691,not_requested,cost_bound,True,False,38.0,hard,0.4482758620689655,0.0,0.0020510969332051803,124.8973846691,0.5517241379310345,False,home_only,False,,3,18913.399999999998,completed,low; medium; meeting_point_friendly
0.5667470329875712,146.66666666666666,not_requested,policy,False,False,96.8958185911643,hard,0.4552490421455939,0.11149799084197738,0.002308222987011887,49.770848075502364,0.43325296701242877,False,min_lateness,True,,3,17392.4,completed,low; medium; meeting_point_friendly
0.5445626774659033,126.66666666666667,not_requested,policy,False,False,111.98631680798309,hard,0.40817762882279013,0.13638504864311315,0.0021504525041901906,14.680349858683584,0.4554373225340968,False,nearest_heuristic,True,,3,14756.0,completed,low; medium; meeting_point_friendly
0.5443037974683544,133.33333333333334,not_requested,policy,False,True,97.92496731141732,none,0.4556962025316456,0.08860759493670887,0.018696707176272503,35.40836602191602,0.45569620253164556,False,no_filter_diagnostic,False,,3,17005.8,completed,low; medium; meeting_point_friendly
0.5917988821214627,131.66666666666666,not_requested,policy,False,False,101.47325334970202,hard,0.44394315362057296,0.1478557285008898,0.002319281705885835,30.19341331696465,0.4082011178785372,False,random_top_k,True,,3,14664.0,completed,low; medium; meeting_point_friendly
0.4482758620689655,162.8973846691,not_requested,policy,False,False,38.0,chance_constraint,0.4482758620689655,0.0,0.0020712107336112937,124.8973846691,0.5517241379310345,False,robust_risk_adjusted,True,,3,18913.399999999998,completed,low; medium; meeting_point_friendly
0.5914822669208634,115.0,not_requested,policy,False,False,153.72464767644598,interval_overlap,0.3815682368313947,0.2099140300894687,0.003035355512486446,-38.72464767644599,0.4085177330791366,False,robust_service_guarded,True,,3,14587.800000000001,completed,low; medium; meeting_point_friendly
0.5765121218779755,124.68927388275405,not_requested,policy,False,False,116.36961115161097,hard,0.4385907859078591,0.13792133597011644,0.002499609483740332,8.319662731143088,0.42348787812202443,False,top_k_cheapest,True,,3,15305.199999999999,completed,low; medium; meeting_point_friendly
