study_name,study_type,study_role,suite_name,suite_run_id,run_id,timestamp_utc,manifest_hash,code_version_marker,split_id,train_split,test_split,seed,trace_seed,variant_tag,variant_label,policy,menu_k,candidate_pool_size,displayed_meeting_points,home_always_shown,ablation_tag,is_reference,reference_tag,reference_policy,paired_reference_policy,paired_baseline_policy,checkpoint_path,checkpoint_reused,checkpoint_source,is_behavior_non_degenerate,episodes,served_customers,travel_time,travel_cost,service_cost,failure_cost,discount_cost,charge_revenue,total_cost,net_profit,home_pickup_count,average_menu_size,avg_meeting_point_count_per_menu,home_pickup_only_share,home_pickup_only_with_feasible_meeting_point_share,home_pickup_share,avg_walk_distance,avg_pickup_time_deviation,avg_in_vehicle_time,avg_chosen_predicted_cost,avg_chosen_price,avg_menu_build_time,avg_step_time,opt_out_rate,acceptance_rate,non_home_acceptance_rate,consumer_surplus,price_at_floor_fraction,price_at_ceil_fraction,mean_net_profit_gap_vs_reference,mean_total_cost_gap_vs_reference,net_profit_win_rate_vs_reference,net_profit_gap_ci95_half_width_vs_reference,mean_net_profit_gap_vs_baseline,mean_total_cost_gap_vs_baseline,net_profit_win_rate_vs_baseline,net_profit_gap_ci95_half_width_vs_baseline,avg_fn_pruning_rate,avg_fn_pruned_near,avg_fn_pruned_mid,avg_fn_pruned_far,avg_eta_mae,avg_ivt_mae,avg_displayed_eta_mae,avg_displayed_ivt_mae,avg_displayed_eta_bias,avg_displayed_ivt_bias,displayed_eta_p50,displayed_eta_p90,displayed_eta_p95,displayed_ivt_p50,displayed_ivt_p90,displayed_ivt_p95,exact_gap_logged_share,avg_exact_menu_value,avg_greedy_menu_value,avg_relative_optimality_gap,avg_menu_overlap_rate,avg_exact_build_time,avg_greedy_build_time,avg_exact_gap_candidate_count,cost_pred_mae,cost_pred_rmse,spearman_cost_ranking,top_L_overlap,ndcg_at_L,menu_regret,cost_pred_n_samples,split_count,split_ids,display_label
work2_formal_main,policy_compare,support,,,20260603T041319Z_1f140b18,,1f140b18e943f24b1e489482b9766ff46dd14277,nogit-ed77514ffcbf,,,,,,cnn_menu,CNN-Menu,top_k_cheapest,3,,,,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,,,,False,50.0,374.0,293665.92000000004,2496.1603200000004,987.6220176,493.512,1176.5809666226237,152.42088952243623,5001.454414700188,-5001.454414700188,246.756,4.0,3.0,0.0,0.0,0.6597754010695187,2607.2444919786094,3411.765889586221,3578.1823669735177,46.923208299771815,-3.929684266374829,0.03228449032529641,0.03494035880960883,0.35374331550802135,0.6462566844919786,0.3402245989304813,-1.0592340431783838,0.7227342126558934,0.11704820249708417,-601.0952766711656,601.0952766711656,0.0,35.67267398618121,,,,,0.0,0.0,0.0,0.0,1374.4243613777185,1104.248242732063,1527.855350566085,1257.2907881066965,1527.855350566085,-1257.2907881066965,1690.4493291757105,2146.6911291757106,2373.5751291757106,1419.5028736681938,1876.1268736681936,2103.153673668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.87928665329878,530.7712363633716,0.659385026737968,1.0,1.0,23.447870019667285,1122.0,5,"seed0,seed1,seed2,seed3,seed4",CNN-Menu
work2_formal_main,policy_compare,support,,,20260603T041319Z_1f140b18,,1f140b18e943f24b1e489482b9766ff46dd14277,nogit-ed77514ffcbf,,,,,,cnn_setmenu_net,CNN-SetMenuNet,menu_optimization,3,,,,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,,,,False,50.0,374.0,284449.92000000004,2417.82432,1050.408138,530.392,1184.1016233987732,99.03622236336562,5083.6898590354085,-5083.6898590354085,265.196,4.0,3.0,0.0,0.0,0.7090802139037434,2199.565347593583,3343.0571039521224,3799.3828589521268,41.616857517363755,-4.269046178838975,0.03722030853939536,0.039798695888111295,0.3800855614973262,0.6199144385026738,0.2909197860962567,-1.1697946263440249,0.7643212568374432,0.07603646781614884,-683.3307210063857,683.3307210063857,0.0,35.98564601315536,,,,,0.0,0.0,0.0,0.0,1629.0167392861397,1355.5908897367306,2239.217248961807,1957.0387881066968,2239.217248961807,-1957.0387881066968,1899.6093291757104,3511.65752917571,3547.2336291757106,1627.6548736681939,3227.266873668194,3235.2804736681937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.6060860134259,761.3788708723237,0.48891443850267374,1.0,1.0,23.30964103973401,1122.0,5,"seed0,seed1,seed2,seed3,seed4",CNN-SetMenuNet
work2_formal_main,policy_compare,support,,,20260603T041319Z_1f140b18,,1f140b18e943f24b1e489482b9766ff46dd14277,nogit-ed77514ffcbf,,,,,,cost_L,Cost-L heuristic,cost_l_heuristic,3,,,,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,,,,False,50.0,374.0,295377.12,2510.7055200000004,975.0969072000001,486.584,1182.5349303371797,151.2136482423071,5003.707709294873,-5003.707709294873,243.292,4.0,3.0,0.0,0.0,0.6505133689839572,2496.677647058824,3434.3263158834875,3541.5974471874215,46.970397979733846,-3.9264520025707697,0.03246852640552013,0.035140741414564816,0.35108021390374333,0.6489197860962566,0.3494866310160428,-1.062366039371105,0.7242588089100869,0.11535396685633174,-603.3485712658506,603.3485712658508,0.0,36.25927220435033,,,,,0.0,0.0,0.0,0.0,1337.878073534758,1067.6807722488163,1487.7507035072615,1217.1778683206,1487.7507035072615,-1217.1778683206,1663.0023291757109,2130.747929175711,2280.9756291757103,1392.7068736681938,1860.788473668194,2009.8128736681942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.7513363504663,530.0071232583534,0.28902139037433155,1.0,1.0,23.248986329055352,1122.0,5,"seed0,seed1,seed2,seed3,seed4",Cost-L
work2_formal_main,policy_compare,support,,,20260603T041319Z_1f140b18,,1f140b18e943f24b1e489482b9766ff46dd14277,nogit-ed77514ffcbf,,,,,,full_display,full display,offer_all_feasible_bundles,3,,,,,True,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,,,,False,50.0,374.0,285098.88,2423.34048,709.9446024000002,351.912,1168.5374449011197,253.37538927209772,4400.359138029022,-4400.359138029022,175.956,11.0,10.0,0.0,0.0,0.47047058823529414,4245.354866310161,3180.985131268006,3880.14163970079,29.05036499919003,-3.0097437229214714,0.03217845290261297,0.03519351423742937,0.2585882352941177,0.7414117647058823,0.5295294117647059,-0.8250180321225807,0.5378041588739504,0.16948701767711713,,,,,,,,,0.0,0.0,0.0,0.0,2010.5207417983547,1733.4833772017118,2465.9487388013786,2181.130873668194,2465.9487388013786,-2181.130873668194,2741.8143291757106,3505.752329175711,3518.0646291757103,2374.330873668194,3235.330873668194,3235.330873668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.9375593553368,1537.2303207617597,0.5243860638470264,0.6839893048128343,1.0,14.374198121651172,3740.0,5,"seed0,seed1,seed2,seed3,seed4",full display
work2_formal_main,policy_compare,support,,,20260603T041319Z_1f140b18,,1f140b18e943f24b1e489482b9766ff46dd14277,nogit-ed77514ffcbf,,,,,,mlp_menu,MLP-Menu,menu_optimization,3,,,,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,,,,False,50.0,374.0,266749.92,2267.3743200000004,1441.0284803999998,746.552,2.352,3.84,4453.4668004,-4453.4668004,373.276,4.0,3.0,0.0,0.0,0.9980641711229948,14.664385026737966,1334526.8158231904,974116.5589680288,-4186.643899754044,-1.5808235294117652,0.03559346201189515,0.03815176589731227,0.9968983957219251,0.0031016042780748756,0.0019358288770053474,0.18601190476190477,0.14690476190476193,0.3250952380952381,-53.10766237097774,53.10766237097776,0.296,28.69057071976809,,,,,0.0,0.0,0.0,0.0,1830.1863014263151,574.63,1370954.4137843938,1032913.188885032,640287.3118073993,1030494.8108353671,1306997.8656712645,2027103.3337529295,2248607.478852246,999982.2814775391,1351178.031455081,1521055.3040402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.2611715732576,1554.8789092149011,0.7857967914438502,1.0,0.9843603232170501,1742.9373501689802,1122.0,5,"seed0,seed1,seed2,seed3,seed4",MLP-Menu
work2_formal_main,policy_compare,support,,,20260603T041319Z_1f140b18,,1f140b18e943f24b1e489482b9766ff46dd14277,nogit-ed77514ffcbf,,,,,,nearest_L,Nearest-L,nearest_heuristic,3,,,,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,,,,False,50.0,374.0,281649.12,2394.0175200000003,1041.6680640000002,524.2,1155.0993772655806,155.51852482616565,4959.466436439416,-4959.466436439415,262.1,4.0,3.0,0.0,0.0,0.7008021390374332,1352.3358288770055,3227.2585460281903,3954.6479070804694,33.374240057841874,-4.090459001215982,0.03258205348664999,0.03526536828566363,0.3725668449197861,0.6274331550802139,0.29919786096256684,-1.0649061687883539,0.747156908844231,0.12349674557487744,-559.1072984103932,559.1072984103932,0.0,36.626127711037455,,,,,0.0,0.0,0.0,0.0,1877.9847664160757,1600.837787940457,2135.154986929721,1854.3190661815631,2135.154986929721,-1854.3190661815631,1782.5343291757104,3505.0341291757113,3512.5059291757107,1512.8268736681937,3235.330873668194,3235.330873668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.8787267351657,1278.5714893404474,0.3749786096256685,1.0,1.0,19.484759345566808,1122.0,5,"seed0,seed1,seed2,seed3,seed4",Nearest-L
work2_formal_main,policy_compare,support,,,20260603T041319Z_1f140b18,,1f140b18e943f24b1e489482b9766ff46dd14277,nogit-ed77514ffcbf,,,,,,oracle_menu,Oracle Menu,menu_optimization,3,,,,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,,,,False,50.0,374.0,286282.07999999996,2433.39768,1039.3077228000002,523.4960000000001,1189.0421163120143,100.4752809810631,5084.768238130951,-5084.768238130951,261.74800000000005,4.0,3.0,0.0,0.0,0.6998609625668448,2248.8795721925135,3380.000066521039,3734.969874994908,162.7570150877005,-4.23103692529678,0.03677112678500306,0.03932553421877285,0.3756791443850267,0.6243208556149733,0.30013903743315506,-1.1653503604491096,0.7654262883864227,0.07734838171466746,-684.4091001019294,684.4091001019294,0.0,35.317186121500576,,,,,0.0,0.0,0.0,0.0,1549.9647032930977,1277.1792146674575,2152.647799763946,1869.3529699248782,2152.647799763946,-1869.3529699248782,1782.3033291757106,3516.815129175711,3549.7158291757105,1511.7348736681938,3228.2748736681942,3235.330873668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.81957304812832,774.7100003394934,1.0,1.0,1.0,78.28873495238841,1122.0,5,"seed0,seed1,seed2,seed3,seed4",Oracle Menu
work2_formal_main,policy_compare,support,,,20260603T041319Z_1f140b18,,1f140b18e943f24b1e489482b9766ff46dd14277,nogit-ed77514ffcbf,,,,,,setmenu_net,SetMenuNet,menu_optimization,3,,,,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,,,,False,50.0,374.0,266692.32,2266.88472,1441.0284803999998,746.552,2.352,3.84,4452.9772004,-4452.9772004,373.276,4.0,3.0,0.0,0.0,0.9980641711229948,14.664385026737966,1334526.8158231904,974116.5589680288,-4186.643899754044,-1.5808235294117652,0.03555367577133357,0.03811234482086916,0.9968983957219251,0.0031016042780748756,0.0019358288770053474,0.18601190476190477,0.14690476190476193,0.3250952380952381,-52.618062370977746,52.61806237097777,0.296,28.457882735524397,,,,,0.0,0.0,0.0,0.0,1830.1863014263151,574.63,1370954.4137843938,1032913.188885032,640287.3118073993,1030494.8108353671,1306997.8656712645,2027103.3337529295,2248607.478852246,999982.2814775391,1351178.031455081,1521055.3040402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.2611715732576,1554.8789092149011,0.7857967914438502,1.0,0.9843603232170501,1742.9373501689802,1122.0,5,"seed0,seed1,seed2,seed3,seed4",SetMenuNet
